,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Mki67.14,0,2.287733104,0.926,0.021,0,14,Mki67
Top2a.14,0,2.161887575,0.761,0.017,0,14,Top2a
Cenpe.14,0,1.851981637,0.778,0.016,0,14,Cenpe
Pclaf.14,0,1.839811028,0.875,0.016,0,14,Pclaf
Cenpf.14,0,1.824231914,0.699,0.013,0,14,Cenpf
Prc1.14,0,1.76811039,0.722,0.017,0,14,Prc1
Hmmr.14,0,1.761892153,0.761,0.01,0,14,Hmmr
Stmn1.14,0,1.619817535,0.847,0.039,0,14,Stmn1
Tpx2.14,0,1.608647129,0.784,0.014,0,14,Tpx2
Anln.14,0,1.578189254,0.795,0.015,0,14,Anln
Smc2.14,0,1.538379332,0.903,0.081,0,14,Smc2
Cenpa.14,0,1.495970476,0.625,0.021,0,14,Cenpa
Birc5.14,0,1.486875966,0.784,0.017,0,14,Birc5
Ckap2l.14,0,1.393601149,0.773,0.011,0,14,Ckap2l
Kif23.14,0,1.381125876,0.659,0.008,0,14,Kif23
Incenp.14,0,1.368114648,0.705,0.031,0,14,Incenp
Cdca8.14,0,1.293490612,0.699,0.012,0,14,Cdca8
Diaph3.14,0,1.266333797,0.784,0.034,0,14,Diaph3
Kif20b.14,0,1.217905214,0.648,0.013,0,14,Kif20b
Aspm.14,0,1.211379603,0.562,0.008,0,14,Aspm
Ccnb2.14,0,1.171197485,0.608,0.02,0,14,Ccnb2
Cdk1.14,0,1.146057938,0.614,0.014,0,14,Cdk1
Ube2c.14,0,1.115103382,0.528,0.014,0,14,Ube2c
Cks2.14,0,1.10434757,0.676,0.022,0,14,Cks2
Cdc20.14,0,1.047200464,0.483,0.01,0,14,Cdc20
Ckap2.14,0,1.032461707,0.574,0.011,0,14,Ckap2
Knl1.14,0,1.027588724,0.608,0.005,0,14,Knl1
Racgap1.14,0,1.017442746,0.659,0.011,0,14,Racgap1
Spc25.14,0,1.006755076,0.591,0.008,0,14,Spc25
Tacc3.14,0,1.003274989,0.653,0.017,0,14,Tacc3
Nuf2.14,0,0.995327668,0.614,0.006,0,14,Nuf2
Lockd.14,0,0.969693902,0.545,0.021,0,14,Lockd
Clspn.14,0,0.957024874,0.5,0.013,0,14,Clspn
Nusap1.14,0,0.933998387,0.392,0.01,0,14,Nusap1
Ccna2.14,0,0.924922773,0.591,0.009,0,14,Ccna2
Cdca3.14,0,0.920988312,0.54,0.01,0,14,Cdca3
Kif15.14,0,0.887953704,0.568,0.008,0,14,Kif15
Kif11.14,0,0.884415255,0.517,0.008,0,14,Kif11
Knstrn.14,0,0.881095074,0.494,0.012,0,14,Knstrn
Cip2a.14,0,0.868288432,0.545,0.013,0,14,Cip2a
Tk1.14,0,0.838148547,0.568,0.022,0,14,Tk1
Arhgap11a.14,0,0.830997628,0.511,0.007,0,14,Arhgap11a
Plk4.14,0,0.824221542,0.653,0.03,0,14,Plk4
Spc24.14,0,0.823573027,0.54,0.01,0,14,Spc24
Hist1h1b.14,0,0.821775087,0.301,0.002,0,14,Hist1h1b
Ndc80.14,0,0.816784841,0.517,0.004,0,14,Ndc80
Gmnn.14,0,0.815088251,0.506,0.011,0,14,Gmnn
Dlgap5.14,0,0.812043352,0.506,0.005,0,14,Dlgap5
Ccnb1.14,0,0.800867675,0.466,0.006,0,14,Ccnb1
Bub1.14,0,0.786768696,0.534,0.005,0,14,Bub1
Pbk.14,0,0.786566416,0.483,0.003,0,14,Pbk
Esco2.14,0,0.767383005,0.398,0.003,0,14,Esco2
Cenpq.14,0,0.73763057,0.557,0.021,0,14,Cenpq
Prr11.14,0,0.737621366,0.432,0.005,0,14,Prr11
Cenpw.14,0,0.731517431,0.551,0.015,0,14,Cenpw
Dbf4.14,0,0.725246919,0.54,0.014,0,14,Dbf4
Rrm2.14,0,0.716982333,0.432,0.01,0,14,Rrm2
Ncapg.14,0,0.693570705,0.489,0.006,0,14,Ncapg
Spdl1.14,0,0.692231268,0.409,0.004,0,14,Spdl1
Kif4.14,0,0.674657746,0.409,0.004,0,14,Kif4
Cdkn3.14,0,0.649545746,0.398,0.006,0,14,Cdkn3
Cep55.14,0,0.638966027,0.42,0.003,0,14,Cep55
Uhrf1.14,0,0.629863193,0.403,0.01,0,14,Uhrf1
Kif22.14,0,0.628963202,0.42,0.006,0,14,Kif22
Ect2.14,0,0.610993443,0.347,0.005,0,14,Ect2
Mad2l1.14,0,0.599046808,0.511,0.015,0,14,Mad2l1
Rad51ap1.14,0,0.597725468,0.381,0.004,0,14,Rad51ap1
Mis18bp1.14,0,0.593879828,0.33,0.003,0,14,Mis18bp1
Melk.14,0,0.592490118,0.398,0.003,0,14,Melk
Cenph.14,0,0.57792644,0.398,0.006,0,14,Cenph
Cenpk.14,0,0.56787777,0.386,0.01,0,14,Cenpk
Asf1b.14,0,0.563865547,0.415,0.003,0,14,Asf1b
Mxd3.14,0,0.559195302,0.33,0.004,0,14,Mxd3
Zwilch.14,0,0.558399584,0.42,0.008,0,14,Zwilch
Fbxo5.14,0,0.545947039,0.29,0.005,0,14,Fbxo5
Aurkb.14,0,0.539739411,0.33,0.003,0,14,Aurkb
Pimreg.14,0,0.530686716,0.312,0.002,0,14,Pimreg
Sgo1.14,0,0.530499102,0.324,0.007,0,14,Sgo1
Ska1.14,0,0.527965578,0.364,0.002,0,14,Ska1
Shcbp1.14,0,0.525763473,0.335,0.003,0,14,Shcbp1
Ncapd2.14,0,0.516136191,0.386,0.012,0,14,Ncapd2
Kif2c.14,0,0.507863862,0.318,0.003,0,14,Kif2c
Plk1.14,0,0.502189082,0.335,0.003,0,14,Plk1
Cenpm.14,0,0.500682467,0.352,0.006,0,14,Cenpm
2700099C18Rik.14,0,0.49482311,0.358,0.007,0,14,2700099C18Rik
Sgo2a.14,0,0.47704474,0.312,0.003,0,14,Sgo2a
Ttk.14,0,0.473011138,0.312,0.003,0,14,Ttk
Pmf1.14,0,0.46881702,0.386,0.011,0,14,Pmf1
Mns1.14,0,0.463110421,0.318,0.008,0,14,Mns1
Ncaph.14,0,0.452357048,0.301,0.004,0,14,Ncaph
Bub1b.14,0,0.448027651,0.318,0.004,0,14,Bub1b
Nek2.14,0,0.434874642,0.261,0.001,0,14,Nek2
Trip13.14,0,0.425153286,0.318,0.007,0,14,Trip13
Cdc25c.14,0,0.406568899,0.261,0.002,0,14,Cdc25c
Aurka.14,0,0.398845145,0.227,0.002,0,14,Aurka
Brip1.14,0,0.39492903,0.284,0.005,0,14,Brip1
Cdca2.14,0,0.391779067,0.278,0.003,0,14,Cdca2
Cenpn.14,0,0.372251074,0.295,0.004,0,14,Cenpn
Spag5.14,0,0.357839498,0.256,0.003,0,14,Spag5
Neil3.14,0,0.353708739,0.199,0.001,0,14,Neil3
Kif14.14,0,0.34030919,0.222,0.001,0,14,Kif14
Kifc1.14,0,0.332991391,0.25,0.002,0,14,Kifc1
Gen1.14,0,0.311146309,0.233,0.004,0,14,Gen1
Brca1.14,0,0.3098957,0.199,0.002,0,14,Brca1
Depdc1a.14,0,0.276005776,0.205,0.001,0,14,Depdc1a
Cdca5.14,0,0.268465027,0.182,0.001,0,14,Cdca5
Troap.14,0,0.263212268,0.148,0.001,0,14,Troap
Iqgap3.14,0,0.261451433,0.159,0.001,0,14,Iqgap3
Parpbp.14,0,0.199177379,0.165,0.002,0,14,Parpbp
Ncapg2.14,9.57E-298,0.540255887,0.42,0.017,1.69E-293,14,Ncapg2
Trim59.14,2.17E-294,0.633147611,0.426,0.018,3.83E-290,14,Trim59
Sapcd2.14,3.45E-287,0.172784715,0.119,0.001,6.10E-283,14,Sapcd2
Kntc1.14,5.70E-286,0.203299547,0.153,0.002,1.01E-281,14,Kntc1
Kif20a.14,2.10E-285,0.274181031,0.17,0.002,3.72E-281,14,Kif20a
Gm15428.14,4.99E-285,0.174893442,0.131,0.001,8.83E-281,14,Gm15428
Rrm1.14,3.41E-266,0.979253482,0.727,0.061,6.03E-262,14,Rrm1
Ankle1.14,2.46E-263,0.154588962,0.119,0.001,4.35E-259,14,Ankle1
Rad54b.14,1.33E-259,0.237475643,0.159,0.002,2.36E-255,14,Rad54b
Stil.14,7.54E-247,0.230558748,0.182,0.003,1.33E-242,14,Stil
Kif18a.14,8.18E-245,0.26464999,0.21,0.005,1.45E-240,14,Kif18a
Slfn9.14,2.30E-243,1.017321317,0.551,0.038,4.07E-239,14,Slfn9
Ccne2.14,1.47E-237,0.546121489,0.301,0.011,2.61E-233,14,Ccne2
Blm.14,3.31E-237,0.385389227,0.33,0.013,5.85E-233,14,Blm
Tyms.14,1.49E-235,0.754069708,0.574,0.042,2.65E-231,14,Tyms
Ube2t.14,1.55E-232,0.263856026,0.17,0.003,2.75E-228,14,Ube2t
Rad18.14,3.67E-229,0.54707925,0.432,0.024,6.50E-225,14,Rad18
Gm4739.14,7.96E-220,0.310137089,0.239,0.007,1.41E-215,14,Gm4739
Hmgb3.14,4.16E-218,0.594560595,0.42,0.024,7.37E-214,14,Hmgb3
Hist1h3c.14,2.03E-217,0.109715396,0.085,0,3.59E-213,14,Hist1h3c
Tcf19.14,7.16E-216,0.48875939,0.33,0.015,1.27E-211,14,Tcf19
Cdc45.14,3.86E-213,0.413257287,0.312,0.013,6.83E-209,14,Cdc45
Foxm1.14,1.15E-212,0.217731758,0.188,0.004,2.04E-208,14,Foxm1
Mcm10.14,2.79E-211,0.243624982,0.17,0.003,4.94E-207,14,Mcm10
Haspin.14,1.83E-210,0.15197438,0.102,0.001,3.23E-206,14,Haspin
Mcm5.14,1.17E-207,0.34053844,0.267,0.01,2.07E-203,14,Mcm5
Dtl.14,1.69E-207,0.356309543,0.25,0.009,2.98E-203,14,Dtl
Gas2l3.14,3.35E-206,0.35493785,0.227,0.007,5.93E-202,14,Gas2l3
Gtse1.14,3.80E-206,0.173555099,0.142,0.002,6.73E-202,14,Gtse1
Ccnf.14,6.53E-206,0.157247795,0.119,0.001,1.16E-201,14,Ccnf
Hmgb2.14,9.23E-206,1.817539745,0.972,0.17,1.63E-201,14,Hmgb2
Nsl1.14,1.99E-202,0.171444775,0.136,0.002,3.53E-198,14,Nsl1
Cenps.14,7.17E-202,0.372065941,0.256,0.009,1.27E-197,14,Cenps
Cenpu.14,7.90E-201,0.16409364,0.148,0.003,1.40E-196,14,Cenpu
Mcm8.14,5.62E-197,0.226828574,0.165,0.004,9.95E-193,14,Mcm8
Smc4.14,6.29E-194,1.68644378,0.972,0.18,1.11E-189,14,Smc4
Lmnb1.14,8.80E-193,0.630334621,0.528,0.043,1.56E-188,14,Lmnb1
Ndc1.14,2.07E-189,0.456791102,0.42,0.028,3.67E-185,14,Ndc1
Aunip.14,1.50E-184,0.116433296,0.085,0.001,2.65E-180,14,Aunip
Tedc1.14,2.14E-180,0.141897534,0.142,0.003,3.78E-176,14,Tedc1
Dhfr.14,1.27E-179,0.462903987,0.358,0.021,2.24E-175,14,Dhfr
Tmpo.14,1.48E-174,0.847445972,0.756,0.095,2.62E-170,14,Tmpo
Gins2.14,1.89E-174,0.417869764,0.341,0.02,3.34E-170,14,Gins2
Hells.14,6.60E-172,0.593966872,0.358,0.022,1.17E-167,14,Hells
Rangap1.14,2.44E-171,0.809824473,0.659,0.075,4.32E-167,14,Rangap1
Atad2.14,2.38E-170,0.82680592,0.568,0.057,4.21E-166,14,Atad2
E2f7.14,8.44E-170,0.310970073,0.165,0.004,1.49E-165,14,E2f7
Dnajc9.14,5.92E-169,0.822628877,0.636,0.07,1.05E-164,14,Dnajc9
Cenpi.14,1.41E-168,0.195710809,0.153,0.004,2.50E-164,14,Cenpi
Lig1.14,1.63E-168,0.979850937,0.511,0.048,2.89E-164,14,Lig1
Lrr1.14,2.54E-167,0.139033672,0.097,0.001,4.49E-163,14,Lrr1
Bok.14,2.92E-166,0.474617359,0.426,0.032,5.17E-162,14,Bok
Mms22l.14,7.73E-164,0.232362745,0.193,0.006,1.37E-159,14,Mms22l
Cit.14,5.04E-163,0.528507509,0.358,0.024,8.92E-159,14,Cit
Prim1.14,2.03E-160,0.627809698,0.426,0.034,3.59E-156,14,Prim1
Mastl.14,3.19E-160,0.20752213,0.182,0.006,5.64E-156,14,Mastl
E2f8.14,1.03E-159,0.152947862,0.119,0.002,1.82E-155,14,E2f8
Ercc6l.14,6.21E-159,0.181514672,0.125,0.002,1.10E-154,14,Ercc6l
Bard1.14,7.07E-159,0.154787647,0.125,0.002,1.25E-154,14,Bard1
Nrm.14,7.33E-159,0.336544559,0.312,0.018,1.30E-154,14,Nrm
E2f2.14,2.85E-158,0.11131443,0.114,0.002,5.05E-154,14,E2f2
Rad51.14,1.68E-157,0.288127628,0.244,0.011,2.98E-153,14,Rad51
Ticrr.14,5.74E-155,0.125368105,0.085,0.001,1.02E-150,14,Ticrr
Polq.14,2.07E-154,0.084511487,0.097,0.001,3.67E-150,14,Polq
Ska3.14,1.79E-152,0.223935893,0.176,0.006,3.16E-148,14,Ska3
Arhgef39.14,1.61E-147,0.166671747,0.102,0.002,2.85E-143,14,Arhgef39
2810408I11Rik.14,5.82E-146,0.250471077,0.233,0.011,1.03E-141,14,2810408I11Rik
Bora.14,1.73E-144,0.322775514,0.256,0.013,3.06E-140,14,Bora
Exo1.14,4.69E-144,0.14317003,0.091,0.001,8.30E-140,14,Exo1
Ccdc18.14,1.68E-142,0.31612636,0.182,0.007,2.98E-138,14,Ccdc18
Selenoh.14,2.83E-142,1.065975824,0.773,0.128,5.01E-138,14,Selenoh
Cks1b.14,4.35E-141,0.978275921,0.875,0.162,7.70E-137,14,Cks1b
Lin9.14,9.52E-141,0.284494127,0.261,0.014,1.69E-136,14,Lin9
H2afz.14,1.63E-140,1.374514699,0.932,0.214,2.88E-136,14,H2afz
Brca2.14,3.26E-140,0.344503145,0.256,0.014,5.78E-136,14,Brca2
Kpna2.14,1.85E-138,0.252871436,0.216,0.01,3.28E-134,14,Kpna2
Pole.14,1.94E-138,0.126857686,0.131,0.003,3.43E-134,14,Pole
Syce2.14,6.32E-137,0.349749802,0.261,0.015,1.12E-132,14,Syce2
Rfc4.14,4.41E-136,0.313965625,0.29,0.018,7.81E-132,14,Rfc4
Mcm3.14,1.58E-135,0.461370325,0.335,0.025,2.79E-131,14,Mcm3
Hist1h4i.14,2.90E-135,0.260129041,0.216,0.01,5.13E-131,14,Hist1h4i
Ncapd3.14,3.59E-135,0.402429835,0.381,0.031,6.36E-131,14,Ncapd3
Chaf1b.14,2.48E-134,0.192293808,0.153,0.005,4.39E-130,14,Chaf1b
Hmgn2.14,2.75E-134,1.032509718,0.778,0.13,4.87E-130,14,Hmgn2
Rad54l.14,2.33E-131,0.22108457,0.205,0.009,4.12E-127,14,Rad54l
Ezh2.14,1.66E-129,0.826279777,0.631,0.089,2.93E-125,14,Ezh2
Hist1h2ae.14,2.63E-128,0.173872319,0.125,0.003,4.66E-124,14,Hist1h2ae
Cep128.14,1.07E-127,0.330091212,0.29,0.019,1.90E-123,14,Cep128
Rfc5.14,1.26E-126,0.354396659,0.312,0.023,2.22E-122,14,Rfc5
Zgrf1.14,2.70E-126,0.257303328,0.193,0.009,4.77E-122,14,Zgrf1
H2afx.14,7.92E-125,0.741495121,0.562,0.073,1.40E-120,14,H2afx
Hirip3.14,3.30E-123,0.586243365,0.511,0.061,5.83E-119,14,Hirip3
Cdt1.14,4.02E-123,0.264198645,0.21,0.011,7.11E-119,14,Cdt1
Mcm2.14,4.70E-122,0.378877916,0.267,0.018,8.32E-118,14,Mcm2
Vrk1.14,6.05E-122,0.386754476,0.392,0.036,1.07E-117,14,Vrk1
Mybl1.14,2.15E-119,0.303420786,0.205,0.01,3.81E-115,14,Mybl1
Chaf1a.14,6.17E-118,0.286786621,0.25,0.016,1.09E-113,14,Chaf1a
Fignl1.14,7.98E-117,0.125209406,0.102,0.002,1.41E-112,14,Fignl1
Sass6.14,8.29E-117,0.302573926,0.273,0.019,1.47E-112,14,Sass6
4930579G24Rik.14,2.52E-116,0.1886121,0.188,0.009,4.46E-112,14,4930579G24Rik
Espl1.14,1.47E-115,0.243915553,0.17,0.007,2.60E-111,14,Espl1
Gm11223.14,3.02E-114,0.114138708,0.085,0.002,5.35E-110,14,Gm11223
Cenpp.14,3.92E-114,0.212875459,0.193,0.01,6.94E-110,14,Cenpp
Fancd2.14,1.48E-113,0.129152884,0.091,0.002,2.61E-109,14,Fancd2
Tnn.14,5.06E-113,0.764175027,0.386,0.039,8.96E-109,14,Tnn
Ska2.14,1.67E-112,0.39762618,0.347,0.031,2.95E-108,14,Ska2
Skp2.14,1.88E-112,0.264569694,0.267,0.019,3.32E-108,14,Skp2
Ulbp1.14,1.44E-111,0.298754452,0.216,0.012,2.55E-107,14,Ulbp1
Traip.14,1.55E-111,0.14832673,0.148,0.006,2.74E-107,14,Traip
Ccne1.14,1.26E-109,0.326013805,0.205,0.011,2.24E-105,14,Ccne1
Cdca7l.14,1.68E-109,0.187441683,0.125,0.004,2.98E-105,14,Cdca7l
Psmc3ip.14,1.89E-109,0.248101563,0.205,0.011,3.34E-105,14,Psmc3ip
Mthfd2.14,2.80E-108,0.490565074,0.443,0.052,4.95E-104,14,Mthfd2
Ccdc34.14,4.56E-108,0.883875175,0.847,0.18,8.08E-104,14,Ccdc34
Rad21.14,5.27E-108,1.040688159,0.898,0.22,9.33E-104,14,Rad21
Mis12.14,9.99E-108,0.451087468,0.398,0.042,1.77E-103,14,Mis12
Arhgap19.14,1.02E-107,0.119149272,0.119,0.004,1.81E-103,14,Arhgap19
Fam83d.14,1.26E-107,0.130234831,0.108,0.003,2.24E-103,14,Fam83d
Dscc1.14,1.40E-107,0.258023033,0.165,0.007,2.49E-103,14,Dscc1
Mcm7.14,5.72E-107,0.438724269,0.324,0.029,1.01E-102,14,Mcm7
Wdhd1.14,7.04E-106,0.240146597,0.188,0.01,1.25E-101,14,Wdhd1
Hist1h2ac.14,8.30E-106,0.139619739,0.097,0.002,1.47E-101,14,Hist1h2ac
Cdc7.14,8.55E-106,0.368200769,0.295,0.024,1.51E-101,14,Cdc7
Oip5.14,1.85E-105,0.159583719,0.114,0.003,3.28E-101,14,Oip5
Hist1h1e.14,1.08E-104,0.899423333,0.426,0.051,1.90E-100,14,Hist1h1e
Mybl2.14,3.30E-102,0.120699555,0.068,0.001,5.83E-98,14,Mybl2
Dut.14,1.43E-101,0.673208459,0.597,0.097,2.54E-97,14,Dut
Cxcl5.14,3.63E-101,1.252606188,0.517,0.075,6.42E-97,14,Cxcl5
Lmnb2.14,1.02E-100,0.348761329,0.25,0.018,1.80E-96,14,Lmnb2
Nup37.14,1.20E-100,0.400339649,0.381,0.041,2.13E-96,14,Nup37
Mcm6.14,2.84E-100,0.460405101,0.409,0.048,5.02E-96,14,Mcm6
Atad5.14,3.84E-100,0.366223711,0.261,0.02,6.80E-96,14,Atad5
Spp1.14,1.25E-99,1.589145261,0.449,0.06,2.22E-95,14,Spp1
Nsd2.14,1.50E-99,0.671354922,0.568,0.09,2.66E-95,14,Nsd2
Lsm2.14,6.30E-99,0.461784947,0.528,0.076,1.11E-94,14,Lsm2
Cep72.14,9.66E-99,0.14234169,0.097,0.003,1.71E-94,14,Cep72
Ckap5.14,1.78E-98,0.772775501,0.676,0.125,3.15E-94,14,Ckap5
Uck2.14,2.68E-97,0.494692663,0.46,0.062,4.74E-93,14,Uck2
Poc1a.14,4.09E-97,0.166909242,0.176,0.009,7.25E-93,14,Poc1a
BC030867.14,3.22E-96,0.06253623,0.057,0.001,5.70E-92,14,BC030867
Cdkn2d.14,4.79E-96,0.473564421,0.409,0.049,8.47E-92,14,Cdkn2d
Zfp367.14,6.53E-96,0.322093078,0.25,0.019,1.16E-91,14,Zfp367
Uox.14,1.10E-93,0.219595619,0.176,0.01,1.95E-89,14,Uox
Fabp5.14,1.12E-92,0.622502931,0.392,0.047,1.98E-88,14,Fabp5
Rbl1.14,4.28E-92,0.311784414,0.239,0.018,7.57E-88,14,Rbl1
Efcab11.14,7.82E-92,0.097829229,0.091,0.002,1.38E-87,14,Efcab11
Cenpl.14,1.18E-91,0.21459132,0.222,0.016,2.08E-87,14,Cenpl
Usp1.14,1.99E-91,0.683878077,0.682,0.133,3.52E-87,14,Usp1
Pola1.14,4.92E-90,0.364320888,0.33,0.035,8.71E-86,14,Pola1
Dnmt1.14,5.68E-90,0.535881882,0.494,0.075,1.01E-85,14,Dnmt1
Gjb5.14,1.47E-89,0.312386157,0.227,0.017,2.61E-85,14,Gjb5
Casp3.14,4.27E-89,0.669965973,0.597,0.107,7.56E-85,14,Casp3
Cacng4.14,9.67E-89,0.104532784,0.062,0.001,1.71E-84,14,Cacng4
Rmi2.14,1.52E-88,0.112173522,0.08,0.002,2.68E-84,14,Rmi2
F2rl1.14,1.77E-88,0.596513653,0.341,0.038,3.13E-84,14,F2rl1
Tpm2.14,2.90E-88,0.757860041,0.784,0.188,5.14E-84,14,Tpm2
Rpa2.14,4.94E-88,0.384750369,0.335,0.037,8.75E-84,14,Rpa2
AI506816.14,3.69E-85,0.657102581,0.597,0.111,6.53E-81,14,AI506816
Ran.14,6.62E-85,0.962577228,0.932,0.312,1.17E-80,14,Ran
Tnc.14,1.60E-84,1.403561086,0.75,0.182,2.83E-80,14,Tnc
Hat1.14,4.48E-83,0.467521958,0.375,0.048,7.93E-79,14,Hat1
Haus3.14,5.32E-83,0.323398127,0.318,0.035,9.42E-79,14,Haus3
Anp32e.14,5.51E-83,0.911084133,0.818,0.21,9.76E-79,14,Anp32e
Haus6.14,6.17E-83,0.229736277,0.222,0.018,1.09E-78,14,Haus6
Tubb5.14,6.31E-83,1.289531921,0.949,0.393,1.12E-78,14,Tubb5
Topbp1.14,1.25E-82,0.440912243,0.409,0.056,2.21E-78,14,Topbp1
Haus8.14,2.19E-82,0.303365222,0.295,0.031,3.88E-78,14,Haus8
Dctpp1.14,3.13E-81,0.420281906,0.398,0.054,5.54E-77,14,Dctpp1
Exosc8.14,1.34E-80,0.475160497,0.506,0.083,2.37E-76,14,Exosc8
Aqp1.14,2.15E-80,0.642885373,0.369,0.048,3.80E-76,14,Aqp1
Tubg1.14,3.42E-79,0.27705503,0.307,0.034,6.06E-75,14,Tubg1
Hjurp.14,5.43E-79,0.827588745,0.727,0.175,9.61E-75,14,Hjurp
Kifc5b.14,6.97E-78,0.070385219,0.062,0.001,1.23E-73,14,Kifc5b
Lsm5.14,1.73E-77,0.361544366,0.449,0.069,3.06E-73,14,Lsm5
Cdca4.14,2.16E-77,0.303323805,0.318,0.037,3.82E-73,14,Cdca4
Fam111a.14,2.31E-77,0.724106811,0.71,0.163,4.09E-73,14,Fam111a
Haus4.14,2.64E-77,0.251388669,0.256,0.025,4.66E-73,14,Haus4
Acot7.14,6.61E-77,0.384091802,0.352,0.046,1.17E-72,14,Acot7
Phf19.14,1.90E-76,0.096406827,0.068,0.002,3.37E-72,14,Phf19
Crabp2.14,4.16E-76,0.813372001,0.381,0.054,7.37E-72,14,Crabp2
Tbc1d31.14,1.24E-75,0.336502944,0.273,0.029,2.19E-71,14,Tbc1d31
Timp1.14,4.62E-75,1.306222985,0.886,0.302,8.17E-71,14,Timp1
Cdc6.14,6.52E-75,0.221485822,0.142,0.008,1.15E-70,14,Cdc6
Snrpd1.14,1.65E-74,0.683160104,0.773,0.196,2.93E-70,14,Snrpd1
Gins1.14,2.09E-74,0.116016096,0.125,0.006,3.70E-70,14,Gins1
Nucks1.14,3.35E-74,1.040526589,0.949,0.369,5.94E-70,14,Nucks1
Cthrc1.14,3.39E-74,1.131125189,0.824,0.249,6.01E-70,14,Cthrc1
Mis18a.14,3.85E-74,0.238022315,0.222,0.02,6.81E-70,14,Mis18a
Eri1.14,6.81E-74,0.380265495,0.392,0.056,1.21E-69,14,Eri1
Acta2.14,7.76E-74,0.796078227,0.631,0.14,1.37E-69,14,Acta2
Prdx4.14,2.66E-73,0.787603693,0.881,0.271,4.71E-69,14,Prdx4
Ssrp1.14,9.30E-72,0.658257169,0.875,0.249,1.65E-67,14,Ssrp1
Psrc1.14,9.56E-72,0.191360663,0.114,0.005,1.69E-67,14,Psrc1
Rfc2.14,2.86E-71,0.41808401,0.472,0.081,5.06E-67,14,Rfc2
Cgas.14,6.25E-71,0.239033303,0.233,0.022,1.11E-66,14,Cgas
Lrrc15.14,8.62E-71,0.712349417,0.528,0.103,1.53E-66,14,Lrrc15
Psat1.14,1.66E-70,0.270001172,0.239,0.024,2.94E-66,14,Psat1
Pkmyt1.14,5.55E-70,0.112627291,0.102,0.004,9.83E-66,14,Pkmyt1
Lsm3.14,7.58E-70,0.441670106,0.602,0.123,1.34E-65,14,Lsm3
Pcna.14,1.59E-69,0.986421234,0.727,0.206,2.82E-65,14,Pcna
Slc16a3.14,1.89E-69,0.403990834,0.335,0.045,3.34E-65,14,Slc16a3
Orc1.14,1.89E-69,0.081442482,0.091,0.003,3.34E-65,14,Orc1
Ppih.14,4.54E-69,0.316419285,0.375,0.055,8.04E-65,14,Ppih
Ckap4.14,1.13E-68,1.026141763,0.92,0.386,2.00E-64,14,Ckap4
Bcat1.14,1.15E-68,0.364740845,0.364,0.053,2.04E-64,14,Bcat1
Csgalnact1.14,1.95E-68,0.568499565,0.614,0.133,3.44E-64,14,Csgalnact1
Gins3.14,3.71E-68,0.189289698,0.159,0.011,6.57E-64,14,Gins3
S100a4.14,1.24E-67,1.08817498,0.761,0.221,2.20E-63,14,S100a4
Anp32b.14,1.37E-67,0.861115936,0.949,0.364,2.43E-63,14,Anp32b
Rfc3.14,1.58E-67,0.252907811,0.278,0.032,2.80E-63,14,Rfc3
Ddx39.14,3.72E-67,0.400607505,0.432,0.072,6.59E-63,14,Ddx39
Suv39h1.14,7.38E-67,0.207123255,0.188,0.016,1.31E-62,14,Suv39h1
Nudcd2.14,1.13E-66,0.550018911,0.653,0.152,2.01E-62,14,Nudcd2
Rcc1.14,1.45E-66,0.236515339,0.239,0.025,2.57E-62,14,Rcc1
Rbbp8.14,9.62E-66,0.417014632,0.517,0.1,1.70E-61,14,Rbbp8
Tuba1b.14,1.62E-65,1.105815508,0.949,0.489,2.87E-61,14,Tuba1b
Reep4.14,1.72E-65,0.320882329,0.324,0.044,3.04E-61,14,Reep4
Ranbp1.14,1.64E-64,0.865260776,0.909,0.352,2.90E-60,14,Ranbp1
Malat1.14,2.04E-64,-1.082190445,1,0.995,3.62E-60,14,Malat1
Pif1.14,2.58E-64,0.067469418,0.04,0.001,4.57E-60,14,Pif1
Taf15.14,6.24E-64,0.369073215,0.534,0.106,1.11E-59,14,Taf15
Suv39h2.14,7.31E-64,0.129648363,0.136,0.009,1.29E-59,14,Suv39h2
Nxt1.14,1.38E-63,0.273534288,0.267,0.032,2.45E-59,14,Nxt1
Banf1.14,3.42E-63,0.771792733,0.881,0.305,6.05E-59,14,Banf1
Eno1.14,4.80E-63,0.617456549,0.631,0.152,8.50E-59,14,Eno1
Tln2.14,5.78E-63,0.471665186,0.568,0.124,1.02E-58,14,Tln2
Cdkn2c.14,6.79E-63,0.322601911,0.295,0.039,1.20E-58,14,Cdkn2c
Terf1.14,2.68E-62,0.342289737,0.364,0.056,4.74E-58,14,Terf1
Plp2.14,3.84E-62,0.437411632,0.506,0.102,6.80E-58,14,Plp2
Erh.14,4.36E-62,0.335108244,0.483,0.091,7.72E-58,14,Erh
Dek.14,4.65E-62,0.865551182,0.926,0.348,8.22E-58,14,Dek
Gm4204.14,1.48E-61,0.401414336,0.517,0.105,2.62E-57,14,Gm4204
Nt5dc2.14,1.69E-61,0.248375996,0.256,0.03,3.00E-57,14,Nt5dc2
Cdc25b.14,2.16E-61,0.171687524,0.136,0.009,3.83E-57,14,Cdc25b
Ncam1.14,2.29E-61,0.44409494,0.534,0.111,4.06E-57,14,Ncam1
