,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Fmod.7,0,3.740660154,0.942,0.134,0,7,Fmod
Tnmd.7,0,3.081627222,0.855,0.083,0,7,Tnmd
Kera.7,0,2.943594958,0.621,0.024,0,7,Kera
Chad.7,0,2.854991735,0.455,0.015,0,7,Chad
Thbs4.7,0,2.833944801,0.988,0.259,0,7,Thbs4
Comp.7,0,2.391091471,0.672,0.057,0,7,Comp
Angptl7.7,0,2.237841894,0.357,0.023,0,7,Angptl7
Wif1.7,0,2.149333039,0.273,0.006,0,7,Wif1
Col11a1.7,0,2.06722146,0.648,0.038,0,7,Col11a1
Ecrg4.7,0,2.013976942,0.617,0.1,0,7,Ecrg4
Cilp2.7,0,2.007734829,0.498,0.012,0,7,Cilp2
Col12a1.7,0,1.568062302,0.703,0.205,0,7,Col12a1
Ptx4.7,0,1.224289618,0.289,0.002,0,7,Ptx4
Scx.7,0,1.163217251,0.34,0.012,0,7,Scx
Col11a2.7,0,0.773049305,0.143,0.004,0,7,Col11a2
Mkx.7,0,0.727445752,0.24,0.012,0,7,Mkx
Sema3a.7,0,0.724230359,0.2,0.01,0,7,Sema3a
Zfp185.7,0,0.616541057,0.214,0.013,0,7,Zfp185
Rflnb.7,3.93E-297,1.262735073,0.354,0.046,6.95E-293,7,Rflnb
Gas2.7,3.20E-286,0.651182763,0.185,0.011,5.66E-282,7,Gas2
Mfap4.7,6.03E-282,1.508793204,0.667,0.187,1.07E-277,7,Mfap4
Col8a2.7,1.14E-278,1.03228717,0.355,0.049,2.02E-274,7,Col8a2
Acan.7,4.48E-264,0.540899994,0.13,0.005,7.94E-260,7,Acan
Cpxm2.7,4.20E-261,1.390961057,0.637,0.178,7.43E-257,7,Cpxm2
Uts2r.7,9.42E-261,0.391494354,0.092,0.001,1.67E-256,7,Uts2r
Cilp.7,1.23E-258,1.327632442,0.839,0.341,2.18E-254,7,Cilp
Scube2.7,2.98E-254,0.533965097,0.149,0.007,5.27E-250,7,Scube2
Prg4.7,2.30E-253,2.151338426,0.615,0.182,4.07E-249,7,Prg4
Ccdc3.7,1.33E-237,1.241870072,0.317,0.046,2.36E-233,7,Ccdc3
Col13a1.7,2.27E-237,0.410512272,0.087,0.001,4.02E-233,7,Col13a1
Tnc.7,2.08E-226,1.19013805,0.594,0.168,3.69E-222,7,Tnc
Clec11a.7,1.78E-217,1.048230064,0.492,0.121,3.16E-213,7,Clec11a
Ppfibp2.7,2.39E-216,0.803024349,0.253,0.031,4.23E-212,7,Ppfibp2
Ly6a.7,2.63E-216,-1.468346646,0.511,0.855,4.66E-212,7,Ly6a
Chodl.7,6.51E-210,1.175492851,0.276,0.037,1.15E-205,7,Chodl
Chst5.7,1.18E-209,0.250547857,0.088,0.002,2.08E-205,7,Chst5
Col1a2.7,6.50E-208,0.939525203,0.998,0.968,1.15E-203,7,Col1a2
Kcnma1.7,1.43E-205,0.706751778,0.246,0.031,2.54E-201,7,Kcnma1
Egfl6.7,3.33E-200,0.899187923,0.242,0.031,5.89E-196,7,Egfl6
C1qtnf3.7,1.08E-199,1.790677832,0.539,0.165,1.92E-195,7,C1qtnf3
Nt5e.7,1.05E-192,0.438284423,0.113,0.006,1.86E-188,7,Nt5e
Itgbl1.7,1.26E-190,1.190201463,0.58,0.192,2.24E-186,7,Itgbl1
Dpt.7,3.43E-190,-1.18777014,0.564,0.883,6.08E-186,7,Dpt
Abi3bp.7,1.63E-188,1.341009207,0.86,0.577,2.88E-184,7,Abi3bp
Fibin.7,2.17E-170,1.222195869,0.539,0.179,3.85E-166,7,Fibin
Fhod3.7,4.72E-170,0.403511746,0.108,0.006,8.36E-166,7,Fhod3
S100a5.7,6.13E-168,0.576222672,0.077,0.002,1.08E-163,7,S100a5
Atp6v0a4.7,1.15E-165,0.316964901,0.07,0.002,2.03E-161,7,Atp6v0a4
Ly6c1.7,6.72E-165,-1.546515167,0.376,0.751,1.19E-160,7,Ly6c1
Mgp.7,2.32E-164,1.13351711,0.916,0.61,4.11E-160,7,Mgp
Col1a1.7,3.13E-158,0.9620377,0.99,0.912,5.53E-154,7,Col1a1
Ifi205.7,3.27E-158,-1.731867805,0.16,0.643,5.78E-154,7,Ifi205
Pdgfrl.7,1.16E-157,0.94796028,0.538,0.181,2.04E-153,7,Pdgfrl
Fxyd6.7,1.95E-147,0.97337423,0.575,0.215,3.45E-143,7,Fxyd6
Edil3.7,2.99E-147,0.531449214,0.145,0.015,5.29E-143,7,Edil3
Ecm2.7,8.71E-146,1.113153775,0.68,0.318,1.54E-141,7,Ecm2
Col22a1.7,6.89E-145,0.796051045,0.07,0.002,1.22E-140,7,Col22a1
Sparc.7,1.79E-142,0.732008071,0.998,0.981,3.17E-138,7,Sparc
Prelp.7,6.04E-142,1.491802128,0.737,0.465,1.07E-137,7,Prelp
Cybrd1.7,6.67E-140,0.182053164,0.057,0.001,1.18E-135,7,Cybrd1
Angptl1.7,8.64E-139,1.068014196,0.748,0.377,1.53E-134,7,Angptl1
mt-Cytb.7,4.44E-136,0.698985789,0.971,0.868,7.86E-132,7,mt-Cytb
Serpinf1.7,3.82E-135,0.932954726,0.942,0.802,6.77E-131,7,Serpinf1
Ccn2.7,3.43E-133,1.304819097,0.504,0.18,6.06E-129,7,Ccn2
Clec3b.7,8.41E-131,-1.12964448,0.399,0.761,1.49E-126,7,Clec3b
Cd34.7,2.15E-127,-1.163770974,0.311,0.698,3.80E-123,7,Cd34
Cst3.7,1.61E-126,1.165107989,0.922,0.799,2.84E-122,7,Cst3
Ifi204.7,1.88E-123,-1.336048912,0.113,0.546,3.33E-119,7,Ifi204
Nid1.7,8.17E-123,-1.100405186,0.404,0.739,1.45E-118,7,Nid1
Cd248.7,1.33E-122,-1.371234968,0.227,0.616,2.35E-118,7,Cd248
Insc.7,2.75E-122,0.271129701,0.075,0.004,4.87E-118,7,Insc
Igfbp7.7,3.11E-116,0.686904808,0.929,0.727,5.50E-112,7,Igfbp7
Errfi1.7,4.30E-112,-1.349820246,0.361,0.692,7.62E-108,7,Errfi1
Fbn1.7,1.74E-111,-1.045785968,0.542,0.78,3.07E-107,7,Fbn1
Mstn.7,1.80E-111,0.538369972,0.05,0.001,3.18E-107,7,Mstn
Ifitm3.7,4.10E-111,-0.729383887,0.692,0.874,7.25E-107,7,Ifitm3
Kctd1.7,2.24E-110,0.44752802,0.137,0.017,3.96E-106,7,Kctd1
Efemp1.7,2.60E-109,-1.564134892,0.088,0.49,4.60E-105,7,Efemp1
Olfml3.7,3.52E-108,0.947392894,0.566,0.26,6.23E-104,7,Olfml3
Ugdh.7,1.26E-107,-1.708434953,0.324,0.649,2.22E-103,7,Ugdh
Galr2.7,1.41E-104,0.201918558,0.057,0.002,2.49E-100,7,Galr2
Slfn5.7,1.48E-104,-1.26802563,0.104,0.5,2.62E-100,7,Slfn5
Crispld2.7,3.38E-104,1.010505557,0.516,0.216,5.97E-100,7,Crispld2
Enpp1.7,7.16E-104,0.57130664,0.224,0.047,1.27E-99,7,Enpp1
Dkk3.7,1.57E-103,0.752942671,0.39,0.131,2.78E-99,7,Dkk3
Ddah1.7,1.82E-103,0.721017971,0.246,0.058,3.22E-99,7,Ddah1
Prss23.7,4.17E-102,-1.162921219,0.215,0.585,7.37E-98,7,Prss23
Fam180a.7,1.34E-101,0.428625917,0.091,0.008,2.37E-97,7,Fam180a
Tnfaip6.7,5.53E-100,-1.441792086,0.391,0.678,9.79E-96,7,Tnfaip6
Fgf14.7,5.78E-100,0.602402024,0.158,0.026,1.02E-95,7,Fgf14
C3.7,3.58E-97,-1.266682307,0.6,0.799,6.33E-93,7,C3
C1s1.7,7.47E-96,-0.898626005,0.39,0.705,1.32E-91,7,C1s1
Cxcl1.7,9.15E-96,-1.522468541,0.335,0.637,1.62E-91,7,Cxcl1
Tgfb3.7,2.19E-95,0.688707319,0.393,0.136,3.88E-91,7,Tgfb3
Pamr1.7,1.35E-94,0.948493641,0.634,0.361,2.39E-90,7,Pamr1
Ifi207.7,3.88E-94,-1.220534386,0.089,0.464,6.87E-90,7,Ifi207
Hbegf.7,1.03E-91,0.99480476,0.381,0.134,1.83E-87,7,Hbegf
Bgn.7,1.15E-90,0.591414267,0.872,0.639,2.03E-86,7,Bgn
Shisal2b.7,6.26E-90,0.31840645,0.032,0.001,1.11E-85,7,Shisal2b
Ifi211.7,7.89E-89,-1.104580329,0.114,0.472,1.40E-84,7,Ifi211
Ecm1.7,5.86E-88,-1.020147213,0.323,0.63,1.04E-83,7,Ecm1
Itih5.7,1.17E-87,-0.796059422,0.243,0.623,2.08E-83,7,Itih5
Ccl11.7,1.32E-87,-1.379328892,0.065,0.421,2.34E-83,7,Ccl11
Scara5.7,4.34E-87,-1.23754848,0.083,0.436,7.67E-83,7,Scara5
Ackr3.7,1.81E-86,-1.143051434,0.272,0.591,3.20E-82,7,Ackr3
Itga2.7,2.91E-86,0.714278157,0.226,0.056,5.15E-82,7,Itga2
mt-Nd4.7,6.17E-85,0.662946302,0.881,0.689,1.09E-80,7,mt-Nd4
Dpep1.7,6.86E-85,-1.180832779,0.062,0.411,1.21E-80,7,Dpep1
Gsn.7,6.44E-83,-0.918999687,0.928,0.96,1.14E-78,7,Gsn
Thbs1.7,3.58E-82,0.903395896,0.508,0.232,6.34E-78,7,Thbs1
Mylk.7,4.85E-82,0.576035609,0.296,0.09,8.59E-78,7,Mylk
Col2a1.7,4.04E-81,0.104090594,0.027,0,7.14E-77,7,Col2a1
Strbp.7,7.42E-81,0.521001107,0.214,0.052,1.31E-76,7,Strbp
Lox.7,8.37E-80,0.753079157,0.673,0.405,1.48E-75,7,Lox
Ace.7,1.69E-79,-1.06659046,0.098,0.434,2.99E-75,7,Ace
Adamts5.7,1.30E-78,-0.926938609,0.258,0.585,2.30E-74,7,Adamts5
Fstl1.7,9.18E-78,-0.596785566,0.799,0.905,1.62E-73,7,Fstl1
Pla2g12b.7,2.90E-77,0.08661901,0.022,0,5.13E-73,7,Pla2g12b
Fst.7,7.27E-77,-1.349906231,0.07,0.396,1.29E-72,7,Fst
Cd9.7,6.06E-76,0.630273857,0.776,0.527,1.07E-71,7,Cd9
Ifi203.7,1.73E-75,-1.233009039,0.084,0.41,3.06E-71,7,Ifi203
Tceal3.7,9.00E-75,0.320758624,0.089,0.011,1.59E-70,7,Tceal3
Pi16.7,6.12E-74,-1.580949219,0.422,0.652,1.08E-69,7,Pi16
Has1.7,6.67E-74,-1.229462167,0.235,0.544,1.18E-69,7,Has1
Ogn.7,3.05E-73,0.683426202,0.898,0.803,5.40E-69,7,Ogn
Tdh.7,1.42E-72,0.066116419,0.027,0.001,2.52E-68,7,Tdh
Tmem150c.7,6.41E-72,0.146055013,0.029,0.001,1.13E-67,7,Tmem150c
B2m.7,7.88E-72,-0.522160471,0.834,0.926,1.39E-67,7,B2m
Pdgfa.7,2.19E-71,0.59210601,0.287,0.094,3.88E-67,7,Pdgfa
Zeb2.7,5.28E-71,-0.88494879,0.108,0.429,9.35E-67,7,Zeb2
Mndal.7,6.14E-71,-1.020561363,0.097,0.412,1.09E-66,7,Mndal
Ccn4.7,1.03E-70,0.601650618,0.246,0.075,1.82E-66,7,Ccn4
Cd55.7,1.47E-69,-1.205126339,0.133,0.433,2.60E-65,7,Cd55
Slc43a3.7,6.14E-69,-1.019460776,0.07,0.371,1.09E-64,7,Slc43a3
Gm43719.7,7.30E-69,0.161334726,0.042,0.002,1.29E-64,7,Gm43719
Fjx1.7,1.24E-68,0.323366839,0.109,0.018,2.19E-64,7,Fjx1
Tenm3.7,1.94E-68,0.390788407,0.128,0.024,3.44E-64,7,Tenm3
Man1a.7,1.98E-68,-0.877111278,0.224,0.519,3.51E-64,7,Man1a
Gstm1.7,2.29E-68,-0.90360537,0.267,0.562,4.05E-64,7,Gstm1
Piezo2.7,3.91E-68,0.676528194,0.302,0.106,6.93E-64,7,Piezo2
Rasl11b.7,4.39E-68,0.624155822,0.207,0.057,7.78E-64,7,Rasl11b
C1ra.7,1.39E-67,-0.753015428,0.443,0.69,2.47E-63,7,C1ra
Emilin2.7,1.59E-67,-0.971899753,0.116,0.417,2.81E-63,7,Emilin2
Matn3.7,2.01E-67,0.093518935,0.03,0.001,3.55E-63,7,Matn3
Stk26.7,3.47E-67,0.234567503,0.087,0.011,6.14E-63,7,Stk26
Rnase4.7,4.54E-67,-0.604215581,0.719,0.827,8.03E-63,7,Rnase4
C4b.7,4.88E-67,-1.318734209,0.13,0.423,8.63E-63,7,C4b
Serpinb6a.7,5.33E-67,-0.734880458,0.452,0.682,9.43E-63,7,Serpinb6a
Vipr2.7,2.36E-66,0.486568076,0.118,0.021,4.17E-62,7,Vipr2
Mettl24.7,2.82E-66,0.24499996,0.061,0.006,4.99E-62,7,Mettl24
Mgst1.7,3.56E-66,-0.708757174,0.302,0.604,6.30E-62,7,Mgst1
Pdgfra.7,8.14E-65,-0.823555465,0.155,0.452,1.44E-60,7,Pdgfra
Celf2.7,1.97E-64,-0.855046774,0.152,0.449,3.48E-60,7,Celf2
Phlda1.7,4.95E-64,-0.952825733,0.271,0.557,8.77E-60,7,Phlda1
Gfpt2.7,4.99E-64,-1.118334763,0.2,0.478,8.84E-60,7,Gfpt2
Cnn3.7,6.54E-64,0.598604847,0.593,0.359,1.16E-59,7,Cnn3
Col5a3.7,1.18E-63,-0.768552746,0.409,0.666,2.09E-59,7,Col5a3
Atf3.7,2.26E-63,-0.681395736,0.609,0.804,4.00E-59,7,Atf3
Ntng1.7,3.39E-63,0.252110171,0.072,0.008,5.99E-59,7,Ntng1
Mfap5.7,5.99E-63,-0.642671317,0.605,0.812,1.06E-58,7,Mfap5
Col8a1.7,1.87E-62,0.640196927,0.448,0.209,3.30E-58,7,Col8a1
Anxa3.7,2.52E-62,-1.152166097,0.219,0.483,4.46E-58,7,Anxa3
Palmd.7,4.98E-62,0.415368524,0.134,0.028,8.81E-58,7,Palmd
Pla1a.7,3.06E-61,-1.185996474,0.06,0.332,5.41E-57,7,Pla1a
F2r.7,3.28E-61,0.450453148,0.2,0.057,5.81E-57,7,F2r
Nova1.7,3.70E-61,-0.944784982,0.043,0.322,6.55E-57,7,Nova1
Plac8.7,4.24E-61,-1.131928631,0.112,0.386,7.51E-57,7,Plac8
Igf1.7,6.84E-61,0.579020285,0.775,0.561,1.21E-56,7,Igf1
Lamb1.7,1.92E-60,-0.797382217,0.268,0.548,3.40E-56,7,Lamb1
Tspan2.7,2.09E-60,0.313546322,0.091,0.014,3.70E-56,7,Tspan2
Stk32c.7,3.40E-60,0.093839371,0.032,0.001,6.03E-56,7,Stk32c
Cgref1.7,6.69E-59,0.259855982,0.111,0.021,1.18E-54,7,Cgref1
Anxa1.7,4.41E-58,-0.629999797,0.713,0.835,7.81E-54,7,Anxa1
Lpl.7,2.37E-57,-1.049921784,0.291,0.547,4.19E-53,7,Lpl
Ackr4.7,5.48E-57,0.238791914,0.063,0.007,9.70E-53,7,Ackr4
Gas7.7,1.31E-56,-1.058010412,0.052,0.308,2.32E-52,7,Gas7
Col16a1.7,3.87E-56,0.688380233,0.525,0.308,6.85E-52,7,Col16a1
mt-Nd2.7,1.34E-55,0.542223341,0.871,0.725,2.36E-51,7,mt-Nd2
Yjefn3.7,1.48E-55,0.203003091,0.057,0.006,2.61E-51,7,Yjefn3
Calhm5.7,1.52E-55,0.501221194,0.174,0.048,2.69E-51,7,Calhm5
Trps1.7,1.98E-55,0.549906754,0.215,0.069,3.50E-51,7,Trps1
Prss35.7,5.89E-55,0.198110528,0.08,0.012,1.04E-50,7,Prss35
Rpl13.7,8.76E-55,-0.373294451,0.886,0.939,1.55E-50,7,Rpl13
Htra3.7,1.17E-54,-0.695984193,0.455,0.674,2.07E-50,7,Htra3
Matn4.7,4.18E-54,0.339119019,0.082,0.013,7.39E-50,7,Matn4
Tsc22d3.7,5.20E-54,0.821996212,0.496,0.28,9.20E-50,7,Tsc22d3
Pla2g5.7,6.76E-54,0.089301491,0.021,0,1.20E-49,7,Pla2g5
Gpc3.7,6.86E-54,-0.939282943,0.149,0.415,1.21E-49,7,Gpc3
Entpd2.7,1.10E-53,-0.884070815,0.096,0.353,1.95E-49,7,Entpd2
Vit.7,1.30E-53,0.389163043,0.157,0.04,2.30E-49,7,Vit
Ptn.7,3.76E-53,0.835112679,0.422,0.209,6.65E-49,7,Ptn
Srpx2.7,4.52E-53,0.70530519,0.453,0.246,8.00E-49,7,Srpx2
Myo1d.7,6.16E-53,0.248771662,0.086,0.014,1.09E-48,7,Myo1d
Shisa2.7,8.54E-53,0.103742496,0.032,0.002,1.51E-48,7,Shisa2
mt-Nd1.7,9.93E-53,0.516124223,0.888,0.806,1.76E-48,7,mt-Nd1
Cpm.7,1.69E-52,0.119972787,0.073,0.01,2.98E-48,7,Cpm
Ifi27l2a.7,2.20E-52,-0.976053907,0.266,0.503,3.89E-48,7,Ifi27l2a
Tppp3.7,3.06E-52,-0.755872265,0.378,0.616,5.41E-48,7,Tppp3
Gnai1.7,3.47E-52,0.30967653,0.106,0.021,6.15E-48,7,Gnai1
Nfkbiz.7,4.46E-52,-0.777765362,0.366,0.604,7.90E-48,7,Nfkbiz
Gm3924.7,8.12E-52,0.148860498,0.031,0.002,1.44E-47,7,Gm3924
Arhgef26.7,9.00E-52,0.169253982,0.04,0.003,1.59E-47,7,Arhgef26
Lmcd1.7,2.82E-51,0.272430896,0.076,0.011,4.99E-47,7,Lmcd1
Scn7a.7,4.64E-51,-0.832699909,0.097,0.35,8.21E-47,7,Scn7a
Cacna1g.7,6.70E-51,0.36156124,0.107,0.022,1.19E-46,7,Cacna1g
Nedd9.7,1.02E-50,0.406336459,0.164,0.046,1.81E-46,7,Nedd9
Ltbp3.7,2.12E-50,0.570114768,0.328,0.144,3.76E-46,7,Ltbp3
Meox2.7,2.37E-50,0.47549254,0.307,0.126,4.20E-46,7,Meox2
Plod2.7,4.62E-50,0.676290219,0.514,0.303,8.18E-46,7,Plod2
Ssc5d.7,9.20E-50,0.590752896,0.43,0.226,1.63E-45,7,Ssc5d
Ms4a4d.7,1.07E-49,-0.732701056,0.052,0.296,1.89E-45,7,Ms4a4d
Adamts3.7,1.49E-49,0.274985745,0.078,0.013,2.65E-45,7,Adamts3
Ebf1.7,1.83E-49,-0.618838926,0.322,0.571,3.25E-45,7,Ebf1
H2-K1.7,6.34E-49,-0.669173553,0.435,0.65,1.12E-44,7,H2-K1
Evx2.7,8.89E-49,0.123199436,0.017,0,1.57E-44,7,Evx2
Tnxb.7,9.28E-49,-0.578988194,0.242,0.524,1.64E-44,7,Tnxb
Itga10.7,4.01E-48,0.369110467,0.091,0.017,7.10E-44,7,Itga10
Fth1.7,6.40E-48,-0.317230987,0.933,0.964,1.13E-43,7,Fth1
Cldn9.7,9.05E-48,0.072963689,0.022,0.001,1.60E-43,7,Cldn9
Lrrn4cl.7,1.48E-47,-0.746926978,0.226,0.474,2.63E-43,7,Lrrn4cl
Bmpr1b.7,2.37E-47,0.205036013,0.078,0.013,4.20E-43,7,Bmpr1b
Kcnk1.7,3.28E-47,0.07158709,0.036,0.003,5.81E-43,7,Kcnk1
AI838599.7,4.71E-47,0.193541852,0.042,0.004,8.33E-43,7,AI838599
Actn1.7,1.09E-46,0.524835941,0.361,0.173,1.93E-42,7,Actn1
Eya2.7,2.61E-46,0.218408997,0.084,0.015,4.63E-42,7,Eya2
Gda.7,3.75E-46,-0.738351229,0.06,0.293,6.63E-42,7,Gda
Ucma.7,4.15E-46,0.04049886,0.017,0,7.34E-42,7,Ucma
Procr.7,6.07E-46,-0.966191674,0.04,0.26,1.07E-41,7,Procr
Tgfbr2.7,7.96E-46,-0.759294387,0.319,0.535,1.41E-41,7,Tgfbr2
Iigp1.7,8.84E-46,-1.269835565,0.093,0.326,1.57E-41,7,Iigp1
Aspn.7,9.32E-46,1.071855028,0.668,0.58,1.65E-41,7,Aspn
Cygb.7,1.04E-45,-0.738916992,0.273,0.513,1.84E-41,7,Cygb
Lamc1.7,1.20E-45,-0.649577774,0.303,0.531,2.13E-41,7,Lamc1
Lnpk.7,1.37E-45,0.595506599,0.201,0.071,2.42E-41,7,Lnpk
Serping1.7,4.09E-45,-0.439473979,0.688,0.85,7.25E-41,7,Serping1
Dapk2.7,6.16E-45,0.255522555,0.062,0.009,1.09E-40,7,Dapk2
Ptgis.7,7.03E-45,0.68500024,0.385,0.205,1.24E-40,7,Ptgis
Nav1.7,7.65E-45,-0.655311533,0.175,0.422,1.35E-40,7,Nav1
Heg1.7,7.87E-45,-0.727829591,0.235,0.463,1.39E-40,7,Heg1
Csf1.7,2.01E-44,-0.683353633,0.165,0.403,3.55E-40,7,Csf1
Lepr.7,5.13E-44,0.364304291,0.097,0.02,9.08E-40,7,Lepr
Cmah.7,5.17E-44,-0.815426432,0.032,0.244,9.15E-40,7,Cmah
Itga8.7,6.87E-44,0.297208192,0.089,0.018,1.22E-39,7,Itga8
Tspan6.7,8.26E-44,0.541225688,0.287,0.128,1.46E-39,7,Tspan6
mt-Rnr1.7,1.09E-43,0.596713548,0.776,0.615,1.92E-39,7,mt-Rnr1
Xdh.7,1.20E-43,-0.707990363,0.046,0.263,2.12E-39,7,Xdh
Map2.7,1.29E-43,0.269935304,0.08,0.014,2.29E-39,7,Map2
Plau.7,1.58E-43,-0.727510273,0.072,0.295,2.80E-39,7,Plau
4933400C23Rik.7,1.96E-43,0.148582958,0.045,0.005,3.47E-39,7,4933400C23Rik
Akap12.7,4.02E-43,-0.640546484,0.179,0.416,7.12E-39,7,Akap12
Col4a1.7,7.32E-43,-0.916359564,0.332,0.537,1.30E-38,7,Col4a1
Adgrd1.7,9.59E-43,-0.676119787,0.091,0.315,1.70E-38,7,Adgrd1
Thbs2.7,1.11E-42,0.621532904,0.589,0.402,1.97E-38,7,Thbs2
Ebf2.7,1.16E-42,-0.682809518,0.061,0.279,2.05E-38,7,Ebf2
mt-Rnr2.7,2.07E-42,0.423570672,1,0.999,3.67E-38,7,mt-Rnr2
Tnfaip2.7,2.43E-42,-0.862576389,0.111,0.335,4.30E-38,7,Tnfaip2
S100a11.7,3.14E-42,-0.453510208,0.719,0.831,5.55E-38,7,S100a11
P3h2.7,6.74E-42,0.165063261,0.037,0.003,1.19E-37,7,P3h2
Spon2.7,8.03E-42,0.882158706,0.476,0.31,1.42E-37,7,Spon2
Aebp1.7,9.63E-42,0.381388413,0.932,0.798,1.71E-37,7,Aebp1
Igsf10.7,1.37E-41,0.52829668,0.374,0.19,2.42E-37,7,Igsf10
Creb5.7,2.53E-41,-0.81084281,0.137,0.35,4.49E-37,7,Creb5
Ramp2.7,3.18E-41,-0.716620374,0.103,0.324,5.63E-37,7,Ramp2
Adamts1.7,4.60E-41,-0.616671247,0.376,0.593,8.14E-37,7,Adamts1
Il6.7,4.94E-41,-1.258621564,0.099,0.312,8.75E-37,7,Il6
Mab21l2.7,4.96E-41,0.22919484,0.065,0.01,8.78E-37,7,Mab21l2
Tmeff2.7,5.33E-41,-0.6830743,0.046,0.251,9.44E-37,7,Tmeff2
Col14a1.7,6.27E-41,-0.482317048,0.501,0.71,1.11E-36,7,Col14a1
Slc38a1.7,6.99E-41,0.137274657,0.041,0.004,1.24E-36,7,Slc38a1
Itgb1.7,9.87E-41,0.388729727,0.781,0.695,1.75E-36,7,Itgb1
Dio2.7,1.35E-40,0.859610857,0.152,0.047,2.38E-36,7,Dio2
Tshr.7,1.62E-40,0.072259178,0.046,0.005,2.87E-36,7,Tshr
Sp100.7,1.90E-40,-0.676857455,0.037,0.237,3.36E-36,7,Sp100
Ank.7,2.58E-40,0.480216677,0.163,0.053,4.57E-36,7,Ank
Fli1.7,3.48E-40,0.157909897,0.066,0.011,6.15E-36,7,Fli1
Nudt11.7,5.35E-40,0.07407728,0.025,0.001,9.46E-36,7,Nudt11
Fyn.7,5.92E-40,-0.643710126,0.089,0.303,1.05E-35,7,Fyn
Calm2.7,6.53E-40,0.379953542,0.802,0.699,1.16E-35,7,Calm2
Ddr2.7,6.68E-40,-0.622085892,0.239,0.463,1.18E-35,7,Ddr2
Uap1.7,8.32E-40,-0.789920138,0.202,0.413,1.47E-35,7,Uap1
Cdh11.7,1.23E-39,0.537550299,0.355,0.18,2.18E-35,7,Cdh11
Antxr2.7,1.42E-39,-0.678328646,0.123,0.339,2.51E-35,7,Antxr2
Cdh2.7,1.89E-39,0.40125081,0.152,0.047,3.35E-35,7,Cdh2
Loxl1.7,2.58E-39,-0.510169421,0.395,0.603,4.56E-35,7,Loxl1
Filip1l.7,4.02E-39,-0.710112078,0.299,0.515,7.12E-35,7,Filip1l
Cfb.7,7.22E-39,-0.700028601,0.103,0.318,1.28E-34,7,Cfb
Spock3.7,7.94E-39,0.191216768,0.046,0.006,1.40E-34,7,Spock3
Dok1.7,8.18E-39,0.504059703,0.191,0.071,1.45E-34,7,Dok1
Rps24.7,9.41E-39,-0.335191106,0.812,0.897,1.67E-34,7,Rps24
Gm17455.7,1.05E-38,0.175809938,0.061,0.01,1.85E-34,7,Gm17455
Ccl7.7,1.21E-38,-1.270059397,0.201,0.406,2.14E-34,7,Ccl7
Lgi2.7,1.85E-38,-0.633534919,0.026,0.215,3.27E-34,7,Lgi2
Slc5a3.7,1.86E-38,0.628618686,0.128,0.037,3.29E-34,7,Slc5a3
Casp4.7,1.95E-38,-0.631820122,0.07,0.272,3.45E-34,7,Casp4
Fxyd1.7,2.82E-38,-0.525722223,0.364,0.586,4.99E-34,7,Fxyd1
Syne1.7,3.94E-38,0.55261053,0.271,0.12,6.98E-34,7,Syne1
Ptx3.7,7.08E-38,-1.387217862,0.138,0.333,1.25E-33,7,Ptx3
Myo1e.7,8.40E-38,0.455945889,0.231,0.095,1.49E-33,7,Myo1e
Mest.7,1.19E-37,0.563321388,0.155,0.051,2.10E-33,7,Mest
Cyp26a1.7,4.42E-37,0.109040093,0.025,0.002,7.83E-33,7,Cyp26a1
Zyx.7,6.18E-37,-0.658089485,0.186,0.393,1.09E-32,7,Zyx
Cadm3.7,9.05E-37,-0.697949727,0.034,0.218,1.60E-32,7,Cadm3
Mmp3.7,1.15E-36,-0.888261875,0.111,0.323,2.03E-32,7,Mmp3
Chil1.7,1.30E-36,0.252757518,0.03,0.002,2.31E-32,7,Chil1
Plpp3.7,2.11E-36,-0.621711273,0.655,0.764,3.74E-32,7,Plpp3
Pstpip1.7,2.43E-36,0.218447643,0.053,0.008,4.31E-32,7,Pstpip1
Inhba.7,4.04E-36,0.497264275,0.188,0.07,7.15E-32,7,Inhba
Rspo2.7,4.52E-36,0.109738825,0.04,0.005,8.01E-32,7,Rspo2
Meg3.7,6.11E-36,-0.467911876,0.589,0.74,1.08E-31,7,Meg3
Lama4.7,6.58E-36,-0.541116611,0.339,0.537,1.17E-31,7,Lama4
Cyb5a.7,8.58E-36,-0.48823775,0.39,0.585,1.52E-31,7,Cyb5a
Thbd.7,9.46E-36,-0.783116813,0.08,0.275,1.67E-31,7,Thbd
Adrb1.7,1.14E-35,0.073814521,0.016,0.001,2.01E-31,7,Adrb1
Ptprd.7,1.27E-35,0.392722975,0.189,0.071,2.24E-31,7,Ptprd
Steap4.7,1.55E-35,-0.854673542,0.098,0.292,2.75E-31,7,Steap4
Pam.7,2.56E-35,0.534141273,0.686,0.535,4.52E-31,7,Pam
Gm525.7,2.80E-35,0.255200324,0.019,0.001,4.96E-31,7,Gm525
Cd109.7,3.04E-35,0.36294443,0.16,0.056,5.38E-31,7,Cd109
Syt7.7,3.15E-35,0.041147931,0.019,0.001,5.57E-31,7,Syt7
Nalcn.7,7.44E-35,0.095147032,0.035,0.004,1.32E-30,7,Nalcn
Sfrp4.7,1.67E-34,-0.620898947,0.219,0.43,2.96E-30,7,Sfrp4
